#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:13
j(E5Y~H4Pb	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	厳しい父はいかなる口実も許してくれなかった。	厳しい父はいかなる口実も許してくれなかった。	My strict father never allowed me to make any kind of excuse.	いかなる	What kind of ~; no matter what ~; whatever; any kind of | A noun modifier that means either “what kind of” or “no matter what”.	 [sound:naverclovapremium-1087c069-98bb4c18-a40cdd20-def84bc1-4404f56c.mp3]	Advanced	132		advanced
zUXhP;?qUA	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いかなる文化にも宗教は存在する。	いかなる文化にも宗教は存在する。	There is religion in any culture.	いかなる	What kind of ~; no matter what ~; whatever; any kind of | A noun modifier that means either “what kind of” or “no matter what”.	 [sound:naverclovapremium-2b46f63f-3b73c6ec-a853711a-97fb4ace-82e3c843.mp3]	Advanced	132		advanced
H9zjGM{dZq	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	あの男はいかなる失敗にも負けず、不死鳥のように蘇る。	あの男はいかなる失敗にも負けず、不死鳥のように蘇る。	No matter what the failure, he is undefeated, rising like a phoenix.	いかなる	What kind of ~; no matter what ~; whatever; any kind of | A noun modifier that means either “what kind of” or “no matter what”.	 [sound:azure-37bfe08c-752e34d3-0047c78e-2a00a6ea-cbe6d100.mp3]	Advanced	132		advanced
"Mg9/d#{7vN"	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いかなる外国語学習でもその国の文化が好きになってくるものだ。	いかなる外国語学習でもその国の文化が好きになってくるものだ。	When learning any foreign language, one will begin to like the country's culture.	いかなる	What kind of ~; no matter what ~; whatever; any kind of | A noun modifier that means either “what kind of” or “no matter what”.	 [sound:vocalware-547a1395-ff021679-e2b67f5f-7df9d593-16448cf4.mp3]	Advanced	132		advanced
ix}+tgWtS7	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	スポーツはいかなるスポーツであれ、肉体だけではなく精神をも鍛えてくれる。	スポーツはいかなるスポーツであれ、肉体だけではなく精神をも鍛えてくれる。	Sports, no matter what kind, train not only your body but also your spirit.	いかなる	What kind of ~; no matter what ~; whatever; any kind of | A noun modifier that means either “what kind of” or “no matter what”.	 [sound:azure-a3f082b3-f74b00a8-38d6fe66-397a2703-9bc35ddf.mp3]	Advanced	132		advanced
znG5EdO~w,	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いかなるアイディアでも、みんなで討議する価値がある。	いかなるアイディアでも、みんなで討議する価値がある。	No matter what the idea is, it is worth discussing together.	いかなる	What kind of ~; no matter what ~; whatever; any kind of | A noun modifier that means either “what kind of” or “no matter what”.	 [sound:azure-745f988a-9697781f-2303edab-0f33b47c-bb03e9ec.mp3]	Advanced	132		advanced
t;W2->C)8Q	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いかなる社会を見ても女性の地位は徐々に向上している。	"いかなる社会を見ても女性の地位は徐々に<ruby title=""向上(こうじょう)""><rb>向上</rb><rt>こうじょう</rt></ruby>している。"	No matter what society one observes, the status of women is gradually improving.	いかなる	What kind of ~; no matter what ~; whatever; any kind of | A noun modifier that means either “what kind of” or “no matter what”.	 [sound:naverclovapremium-e755362a-7bfd4706-86763ebb-7b59d0c0-b2028fb3.mp3]	Advanced	132		advanced
N46f5JveCW	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	私の研究がいかなる賞を得ようとも、その賞は私個人のものではなく、プロジェクトチームのものだ。	私の研究がいかなる賞を得ようとも、その賞は私個人のものではなく、プロジェクトチームのものだ。	No matter what prize my research may win, it is not mine alone; it belongs to my project team.	いかなる	What kind of ~; no matter what ~; whatever; any kind of | A noun modifier that means either “what kind of” or “no matter what”.	 [sound:azure-92eb1903-0dd5c1b7-b09491fb-1774e362-16e6850d.mp3]	Advanced	132		advanced
N:qvRBYOe2	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	オリンピック・エリアにおいては、いかなる種類のデモも、いかなる種類の政治的、宗教的もしくは人種的な宣伝活動も認められない。	"オリンピック・エリアにおいては、いかなる<ruby title=""種類(しゅるい)""><rb>種類</rb><rt>しゅるい</rt></ruby>のデモも、いかなる種類の政治的、宗教的もしくは人種的な宣伝活動も<ruby title=""認(みと)""><rb>認</rb><rt>みと</rt></ruby>められない。"	In Olympic areas, no kind of demonstration nor any political, religious or racially-biased propaganda activities are allowed.	いかなる	What kind of ~; no matter what ~; whatever; any kind of | A noun modifier that means either “what kind of” or “no matter what”.	 [sound:azure-0983db55-58d53421-dd9cc86d-b2120bc3-d2309051.mp3]	Advanced	132		advanced
p.P68i>kfq	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いかに日本語が難しいかは学習者の母語による。	いかに日本語が難しいかは学習者の母語による。	How difficult Japanese is (for someone) depends on the learner's mother tongue.	いかに	How; how much; how hard | An adverb meaning “how”.	 [sound:naverclovapremium-347aeed0-b06aa887-a7042ef5-8c365272-c052b3fb.mp3]	Advanced	135		advanced
0k^8?~Q!t	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いかに運動しても長生きできるとは限らない。	いかに運動しても長生きできるとは限らない。	No matter how hard one exercises, it doesn't guarantee a long life.	いかに	How; how much; how hard | An adverb meaning “how”.	 [sound:naverclovapremium-67b95c15-add27663-23dc6327-b82ca1a5-ba2966dc.mp3]	Advanced	135		advanced
"t!dhCxX#Tp"	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いかに一生懸命働こうとも一戸建ての家は買えない。	いかに一生懸命働こうとも一戸建ての家は買えない。	No matter how hard I work I cannot buy a single house.	いかに	How; how much; how hard | An adverb meaning “how”.	[sound:amazon-51aab8de-8878f53c-ba391d87-c69422fe-c725c619.mp3]	Advanced	135		advanced
j9>^fo^9y{	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	人生はいかに短いことか。	人生はいかに短いことか。	How short life is!	いかに	How; how much; how hard | An adverb meaning “how”.	 [sound:naverclovapremium-225ffe5f-4217a85f-5ddac702-f9d80530-651ad003.mp3]	Advanced	135		advanced
i-E01:Mzme	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いかに死ぬかはいかに生きるかと同じように大事だ。	いかに死ぬかはいかに生きるかと同じように大事だ。	How one dies is as important as how one lives.	いかに	How; how much; how hard | An adverb meaning “how”.	 [sound:amazon-e977ccbb-56cb189e-022743b8-76f7c3a7-4f9e816c.mp3]	Advanced	135		advanced
uUsQ|ieknQ	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	ヒトゲノムの解読が病気の根本的な治療にいかに必要かが分かってきた。	ヒトゲノムの解読が病気の根本的な治療にいかに必要かが分かってきた。	We began to understand how important decoding the human genome is for the basic treatment of illness.	いかに	How; how much; how hard | An adverb meaning “how”.	 [sound:naver-6a0e2226-e0932263-f7074f25-65a5a5c4-62b12ead.mp3]	Advanced	135		advanced
n)%HvW]=7u	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	クローン人間がいかに創られるのかは私には理解できないが、その倫理性についての論争には強い興味を覚える。	クローン人間がいかに創られるのかは私には理解できないが、その倫理性についての論争には強い興味を覚える。	I cannot comprehend how human clones are created, but I have a strong interest in the debate over the ethics of cloning.	いかに	How; how much; how hard | An adverb meaning “how”.	 [sound:naverclovapremium-5c4ddfb6-0440f4f1-8f63b15e-ca51c5f1-eff61186.mp3]	Advanced	135		advanced
g5DY.sSm9l	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	食べた物がいかにおいしかったかを言葉で適確に説明することは至難のわざだ。	食べた物がいかにおいしかったかを言葉で適確に説明することは至難のわざだ。	It is extremely difﬁcult for one to describe in words how delicious the food he/she ate was.	いかに	How; how much; how hard | An adverb meaning “how”.	 [sound:amazon-1df51c84-9f12a396-f238ccd3-bbe1ab6f-83ecec08.mp3]	Advanced	135		advanced
iLJ|u~)O)`	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いかに努力しても自分の才能のない領域だったら限界があるだろう。	いかに努力しても自分の才能のない領域だったら限界があるだろう。	No matter how much effort you make, you will face limits when you deal with areas beyond your own talent.	いかに	How; how much; how hard | An adverb meaning “how”.	[sound:naverclovapremium-114f7da5-54d53049-7f32efbc-9e7d72c7-97a5f88a.mp3]	Advanced	135		advanced
F9aiMr}`95	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いかに環境問題の重要性を強調しようとも強調しすぎることはない。	いかに環境問題の重要性を強調しようとも強調しすぎることはない。	No matter how much you emphasize the importance of environmental issues you can never emphasize it too much.	いかに	How; how much; how hard | An adverb meaning “how”.	 [sound:naver-99c26ac8-2508f09c-f287a4d3-aa0a26a9-ed6ddd9c.mp3]	Advanced	135		advanced
sH}S41nX-p	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いかに天才でも、運が悪ければいい仕事はできない。	いかに天才でも、運が悪ければいい仕事はできない。	No matter how much of a genius you may be, if you have bad luck, you won't be able to accomplish much.	いかに	How; how much; how hard | An adverb meaning “how”.	 [sound:azure-a6287aa8-b36b4a13-1af16ca6-74fd2f36-3ff12035.mp3]	Advanced	135		advanced
v`IsR1=|{8	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	日本の経済はいかに脆いことか！	日本の経済はいかに脆いことか！	How fragile the Japanese economy is!	いかに	How; how much; how hard | An adverb meaning “how”.	 [sound:azure-52002f1b-31adf821-2e6794ec-b02e2fa3-fceb4904.mp3]	Advanced	135		advanced
uzDHRr/qt5	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	東京の3DKのマンションはいくらぐらいですか。	東京の3DKのマンションはいくらぐらいですか。	Approximately how much is a 3DK (3 rooms with a dining room/kitchen) apartment in Tokyo?	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:vocalware-23500676-73c1ed40-a745d0e8-88e4e5b9-1b1aa53b.mp3]	Advanced	138		advanced
y1/;;x]+p)	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いくら働いてもお金が貯まらない。	いくら働いてもお金が貯まらない。	No matter how much I work I can't save money.	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:azure-7f5ada8e-f1a93966-a0c21fe3-42bcf956-6b0ec2cf.mp3]	Advanced	138		advanced
rV.{l*)AL;	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	夏休みだから時間はいくらでもある。	夏休みだから時間はいくらでもある。	It's summer vacation, so I have tons of time.	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:naverclovapremium-f4611a34-d260f759-99e943fe-95491b8e-4c60af6e.mp3]	Advanced	138		advanced
l/r)Dz_/8+	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	ミルクはもういくらも残っていない。	ミルクはもういくらも残っていない。	There is barely any milk left.	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:vocalware-330bf4dc-3dd3ea5b-6f017350-ac9a4802-718cb50d.mp3]	Advanced	138		advanced
"AS3r8rw$>#"	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	今日はいくらか気分がいい。	今日はいくらか気分がいい。	I feel somewhat better today.	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:naverclovapremium-57c5ebc7-dc04fbce-fe4ace0e-72c6c683-15aa80f6.mp3]	Advanced	138		advanced
d=.]O5Z=pV	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	その車はいくらでしたか。	その車はいくらでしたか。	How much was the car?	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:naverclovapremium-d858a4e9-93c1c2c0-e059458b-e8e5e251-71b4594b.mp3]	Advanced	138		advanced
"A#1tpBM8Ci"	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	A:寄付はいくらぐらいすればいいでしょうか。 B:いくらでも結構です。	A:寄付はいくらぐらいすればいいでしょうか。&nbsp;<div>B:いくらでも結構です。</div>	A: About how much money should I donate?&nbsp;<div>B: Any amount would be ﬁne.</div>	いくら	How much; how | A Wh-word that asks about the amount of something.	[sound:azure-7a64e050-83757d91-a6ef5487-89a77df0-bfb13b9c.mp3][sound:azure-5433a349-35d4ec10-036718c1-db981e47-d3c0725f.mp3]	Advanced	138		advanced
dA>1V65Ajc	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いくら時間とお金をかけてもそのプロジェクトは終わるまい。	いくら時間とお金をかけてもそのプロジェクトは終わるまい。	No matter how much time and money we spend on this project, it probably won't end.	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:naverclovapremium-a293ce14-144cce73-e253d218-af1da767-30e758ab.mp3]	Advanced	138		advanced
E}%v0onDUK	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	会議はいくら長くても一時間ぐらいだろう。	会議はいくら長くても一時間ぐらいだろう。	The meeting should last for an hour at the most (literally: no matter how long it may last).	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:azure-52ff9e36-84829a13-1e92a7c9-f81166d1-eaeaecc7.mp3]	Advanced	138		advanced
j=g1{MeN.4	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いくら頭脳明晰でもよき指導者になれるとは限らない。	いくら頭脳明晰でもよき指導者になれるとは限らない。	No matter how bright someone is they won't necessarily become a good leader.	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:naverclovapremium-5a9781a0-d01d3c53-974c8bf1-8fc9d95e-c8b81bf9.mp3]	Advanced	138		advanced
IQrC&eHvhh	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	お酒はいくらでもありますから、どうぞたくさん飲んで下さい。	お酒はいくらでもありますから、どうぞたくさん飲んで下さい。	There is really plenty of sake, so please drink as much as you like.	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:azure-223efdc0-0e777d80-40f30ee7-d4e1f3f6-cd2090da.mp3]	Advanced	138		advanced
NZ;vrg6EMf	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	私はまだ経験が浅いので報酬はいくらでもいいです。	私はまだ経験が浅いので報酬はいくらでもいいです。	I don't have much experience, so any amount of compensation is ﬁne.	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:naverclovapremium-e477e6a5-3141ee55-f2a6d98d-e4d675f1-e8f51c97.mp3]	Advanced	138		advanced
DApm7egVbJ	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	寄付はいくらでも大丈夫です。	寄付はいくらでも大丈夫です。	As for donations, any amount will be ﬁne.	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:azure-ed5bcf13-9f24dbd7-6fa521e8-c8027b94-1ace476a.mp3]	Advanced	138		advanced
FF9iDnkggH	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	僕みたいに毎日泳いでいる人間はいくらもいない。	僕みたいに毎日泳いでいる人間はいくらもいない。	Very few people swim every day like I do.	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:naverclovapremium-8935bd5a-6c5f4b58-febe3eb1-46dc4e36-44ca9ab1.mp3]	Advanced	138		advanced
PS(o7y8}pR	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	我々のように、いくらも休みがない人間だと、どんなに山登りをしたくても時間がないのである。	我々のように、いくらも休みがない人間だと、どんなに山登りをしたくても時間がないのである。	People like us who don't have many days off can't afford the time to climb mountains, no matter how much we'd like to.	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:azure-550affb7-00ea4840-2d865adf-9092fd07-92bbf284.mp3]	Advanced	138		advanced
my,S}o&d+h	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	いくらか日本語の面白さが分かってきた。	いくらか日本語の面白さが分かってきた。	I have (now) come to appreciate some of the fascinating aspects of the Japanese language.	いくら	How much; how | A Wh-word that asks about the amount of something.	 [sound:naverclovapremium-89140381-2a597a43-262dafaa-7c0cc0b1-0a1336ce.mp3]	Advanced	138		advanced
Re.U2l[l[h	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	この話は二年も前に話し合ったじゃないか。なんで、今更同じ話を持ち出すんだ。	この話は二年も前に話し合ったじゃないか。なんで、今更同じ話を持ち出すんだ。	Didn't we discuss this issue two years back? How come you are bringing it up after such a long time?	今更・いまさら	Too late (for/to ~); now | An adverb indicating that someone feels that it is too late to do something.	 [sound:naverclovapremium-4517b0c1-05cb6330-84ebfa7c-f38cba93-ab080cf4.mp3]	Advanced	141		advanced
u+iMuX!+(:	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	今更契約を解消するわけにはいかない。	今更契約を解消するわけにはいかない。	It is too late to cancel the contract.	今更・いまさら	Too late (for/to ~); now | An adverb indicating that someone feels that it is too late to do something.	 [sound:amazon-2e12e48f-df728b0c-68f909f1-83f047fb-e7c6917e.mp3]	Advanced	141		advanced
PJJ/o?f40{	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	今更後悔しても仕方がない。	今更後悔しても仕方がない。	It is useless now to regret what you have done.	今更・いまさら	Too late (for/to ~); now | An adverb indicating that someone feels that it is too late to do something.	 [sound:azure-05d9d584-822e7fc1-160e6c9f-0cbe500a-7e8c5bf3.mp3]	Advanced	141		advanced
I@jD)Q?&,8	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	この問題を今更議論したところで無意味でしょう。	この問題を今更議論したところで無意味でしょう。	It would be meaningless to discuss this issue now.	今更・いまさら	Too late (for/to ~); now | An adverb indicating that someone feels that it is too late to do something.	 [sound:azure-33288666-e92a34bb-22b6f157-1cb66360-feabe97a.mp3]	Advanced	141		advanced
nq}Oo1l?VA	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	卒業してから二十年だが今更ながら母校の教育の質のよさが分かってきた。	卒業してから二十年だが今更ながら母校の教育の質のよさが分かってきた。	It's been 20 years since I graduated, but now (too late) l've ﬁnally come to appreciate the educational quality of my alma mater.	今更・いまさら	Too late (for/to ~); now | An adverb indicating that someone feels that it is too late to do something.	 [sound:naverclovapremium-16b6eb3a-fbe88df6-643442dd-dd3e095d-e18575cf.mp3]	Advanced	141		advanced
e0B6Y@e,Ij	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	あなたはあの男とはきっぱり別れたはずなのに、今更なんで会おうとしているの。	"あなたはあの男とはきっぱり<ruby title=""別(わか)""><rb>別</rb><rt>わか</rt></ruby>れたはずなのに、今更なんで会おうとしているの。"	I thought you had broken up with that guy. Why in the world are you still trying to see him?	今更・いまさら	Too late (for/to ~); now | An adverb indicating that someone feels that it is too late to do something.	[sound:naverclovapremium-c8cede0d-67594f26-a146a72a-061781e8-03ebd7ff.mp3]	Advanced	141		advanced
El`ml%5?Op	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	今更ですが、「明けましておめでとうございます」。	今更ですが、「明けましておめでとうございます」。	I'm afraid it is too late, but let me wish you a Happy New Year.	今更・いまさら	Too late (for/to ~); now | An adverb indicating that someone feels that it is too late to do something.	 [sound:naver-60638620-e2e27d80-c9f10574-c865f015-f83da3f7.mp3]	Advanced	141		advanced
DmU|ra],Z)	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	今日の講師は皆さんよくご存じの方ですから、今更ご紹介する必要はないとは思いますが…。	今日の講師は皆さんよくご存じの方ですから、今更ご紹介する必要はないとは思いますが…。	All of you know today's lecturer very well, so I believe it is not necessary to introduce him now, but . . .	今更・いまさら	Too late (for/to ~); now | An adverb indicating that someone feels that it is too late to do something.	[sound:vocalware-73f6321c-656f2420-86167672-6ab48f84-a9fe4b31.mp3]	Advanced	141		advanced
"D.#P`rD359"	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	会議の日程はすでに全員に電子メールで通知を出したのだから、今更変更することはできない。	会議の日程はすでに全員に電子メールで通知を出したのだから、今更変更することはできない。	Because we have already e-mailed information on the conference schedule to everybody, it is impossible to change it now.	今更・いまさら	Too late (for/to ~); now | An adverb indicating that someone feels that it is too late to do something.	 [sound:amazon-efd5448e-e94666ae-c68ce2e8-0316a023-b208db5c.mp3]	Advanced	141		advanced
J{qJI-6mtw	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	喜んでプロジェクトに加わりたいと言った手前、今更断れないよ。	喜んでプロジェクトに加わりたいと言った手前、今更断れないよ。	Because I told them that I would participate in the project with great pleasure, I can't decline now.	今更・いまさら	Too late (for/to ~); now | An adverb indicating that someone feels that it is too late to do something.	 [sound:naverclovapremium-ac5d6ec6-ec023d3c-be8985d0-5eea7214-7af7ea79.mp3]	Advanced	141		advanced
"zTUmN3#I)Z"	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	子供時代に過ごした村を訪ねたいと思っていますが、今更行ったところで、古いものは何も残っていないでしょうね。	子供時代に過ごした村を訪ねたいと思っていますが、今更行ったところで、古いものは何も残っていないでしょうね。	I'd like to visit the village where I spent my childhood, but even if I go, I guess nothing of the old times will still be there.	今更・いまさら	Too late (for/to ~); now | An adverb indicating that someone feels that it is too late to do something.	 [sound:naverclovapremium-1f0bd01b-0cfeb1e8-ca9723dd-6b63e232-c26f3cfb.mp3]	Advanced	141		advanced
wb:+t(]_k-	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	母親を失って十年、自分も親になってみて、今更ながら、親不孝だったことを反省しています。	"母親を失って十年、自分も親になってみて、今更ながら、親不孝だったことを<ruby title=""反省(はんせい)""><rb>反省</rb><rt>はんせい</rt></ruby>しています。"	It has been 10 years since I lost my mother, and I am now a parent myself. It is too late, but I regret that I was not a devoted son.	今更・いまさら	Too late (for/to ~); now | An adverb indicating that someone feels that it is too late to do something.	 [sound:azure-5f4a82c7-71fa8e55-7e35ec3b-3586f7e8-9e5a58c6.mp3]	Advanced	141		advanced
v[b7Qpvh{u	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	物価は上げる一方だ。	物価は上げる一方だ。	(Commodity) prices are rising steadily.	一方（だ）	Only; always; continue to; keep ~ing; be steadily ~ing; become ~er and ~er | A phrase indicating that “something happens continuously” or “someone does something repeatedly”.	 [sound:naverclovapremium-457da45f-9ee15b83-a601c503-e3e6c72f-43860363.mp3]	Advanced	146		advanced
Lgx7]S[K&>	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	久子は私にものを頼む一方で、何もしてくれたことがない。	久子は私にものを頼む一方で、何もしてくれたことがない。	Hisako is always requesting favours but has never done anything for me.	一方（だ）	Only; always; continue to; keep ~ing; be steadily ~ing; become ~er and ~er | A phrase indicating that “something happens continuously” or “someone does something repeatedly”.	 [sound:amazon-45ac5c1b-926f539e-a0b7af10-c10d7a5a-edb05d93.mp3]	Advanced	146		advanced
q^+{kUS9n6	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	電話や電子メールを利用した詐欺は巧妙化する一方だ。	電話や電子メールを利用した詐欺は巧妙化する一方だ。	Telephone and email fraud is becoming cleverer and cleverer.	一方（だ）	Only; always; continue to; keep ~ing; be steadily ~ing; become ~er and ~er | A phrase indicating that “something happens continuously” or “someone does something repeatedly”.	 [sound:naverclovapremium-7557134d-5f03fd1a-eddf009e-b505d948-2cda6221.mp3]	Advanced	146		advanced
i{z:.UHV/)	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	この市は急増した人口にインフラ整備が追いつかず、犯罪も増える一方だ。	この市は急増した人口にインフラ整備が追いつかず、犯罪も増える一方だ。	Improvements to the infrastructure in this city have not kept pace with the sudden population increase, and crime keeps increasing as well.	一方（だ）	Only; always; continue to; keep ~ing; be steadily ~ing; become ~er and ~er | A phrase indicating that “something happens continuously” or “someone does something repeatedly”.	 [sound:azure-602b6bf6-cf1167b2-92be0f09-71631992-305604f4.mp3]	Advanced	146		advanced
f`*nX`JThl	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	ビジネスのグローバル化が進む今日、英語によるコミュニケーション能力の重要性は増す一方だ。	"ビジネスのグローバル化が進む今日、英語によるコミュニケーション能力の重要性は<ruby title=""増(ま)""><rb>増</rb><rt>ま</rt></ruby>す一方だ。"	English communication skills are becoming more and more important today as businesses continue to globalize.	一方（だ）	Only; always; continue to; keep ~ing; be steadily ~ing; become ~er and ~er | A phrase indicating that “something happens continuously” or “someone does something repeatedly”.	 [sound:azure-1864642e-6d3ff320-c9b21f5a-5ff6bee8-08abacb5.mp3]	Advanced	146		advanced
C].|%_H?`!	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	サッカー熱は高まる一方だが、少年サッカーでひざの故障を起こすケースも増えている。	サッカー熱は 高[たか]まる一方だが、少年サッカーで膝の故障を起こすケースも増えている。	People's enthusiasm for soccer is growing steadily, but the number of cases of knee injuries in youth soccer is also growing.	一方（だ）	Only; always; continue to; keep ~ing; be steadily ~ing; become ~er and ~er | A phrase indicating that “something happens continuously” or “someone does something repeatedly”.	[sound:naverclovapremium-69d9d459-2cf99ca4-214fb8d2-d99d4655-6b8549c7.mp3]	Advanced	146		advanced
"m${C</$P3#"	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	深刻化する一方の医師不足に早急に何らかの対策が必要だ。	深刻化する一方の医師不足に早急に何らかの対策が必要だ。	We need some immediate countermeasures for the shortage of doctors, which is just getting worse.	一方（だ）	Only; always; continue to; keep ~ing; be steadily ~ing; become ~er and ~er | A phrase indicating that “something happens continuously” or “someone does something repeatedly”.	[sound:naverclovapremium-ab02b328-b9dad59c-ca1b74f2-049d1800-735a5680.mp3]	Advanced	146		advanced
f>-<q~j9l:	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::3 - Advanced	昨日のホッケーでは我々のチームは攻められる一方だった。	昨日のホッケーでは我々のチームは攻められる一方だった。	In yesterday's hockey match, our team was always on the defensive.	一方（だ）	Only; always; continue to; keep ~ing; be steadily ~ing; become ~er and ~er | A phrase indicating that “something happens continuously” or “someone does something repeatedly”.	 [sound:azure-f860e9a1-e426c840-203baa5a-026af811-f17d0362.mp3]	Advanced	146		advanced
